iter,loss,psnr,z_norm
1,70438.6328125,20.290172075368126,138.74037170410156
2,14890208.0,11.271142662609236,138.2986297607422
3,10213709.0,11.88147735991668,138.0846405029297
4,5830086.0,12.817173932519083,138.0944366455078
5,500799.0,16.830081141201337,138.203369140625
6,8123562.0,12.356748593240248,138.0452423095703
7,8963254.0,12.16120469287352,137.7548828125
8,7838802.0,12.564453886985367,137.34190368652344
9,329318.09375,18.38645092915098,137.07720947265625
10,979423.5625,17.324640038426907,136.86602783203125
11,1780062.625,16.412174771375536,136.66183471679688
12,1497218.0,16.16138509384929,136.47203063964844
13,1030149.75,16.11874011034406,136.31320190429688
14,804502.6875,16.12567085103616,136.19046020507812
15,802629.8125,16.254815147073778,136.10060119628906
16,976516.75,16.43736505311509,136.03611755371094
17,1216070.0,16.570450367017177,135.9884796142578
18,1370189.375,16.572826009655316,135.95021057128906
19,1369863.5,16.422267856541147,135.91583251953125
20,1278482.5,16.13987755564605,135.88040161132812
21,1190866.125,15.78753748153723,135.837646484375
22,1156349.375,15.444168821562618,135.7798309326172
23,1175102.0,15.169643326986993,135.6989288330078
24,1217420.75,15.00106862028225,135.5886688232422
25,1243365.75,14.954442679366313,135.44644165039062
26,1220443.0,15.033754496915442,135.27435302734375
27,1137344.25,15.234581511067994,135.0791473388672
28,1008797.0,15.543934900979098,134.87074279785156
29,868488.9375,15.940411916722024,134.66030883789062
30,753243.25,16.389346596187423,134.45840454101562
31,685245.5,16.84477179193913,134.27398681640625
32,657324.875,17.25641647277703,134.11428833007812
33,625386.25,17.59495285899763,133.98399353027344
34,537040.625,17.879613977599725,133.8831329345703
35,413532.625,18.153269664590454,133.80511474609375
36,340921.1875,18.42982233074,133.7373046875
37,349729.375,18.678642378172196,133.66168212890625
38,358592.9375,18.94689375142829,133.56561279296875
39,307542.625,18.802282101611866,133.42469787597656
40,231831.4375,19.540886543208124,133.30479431152344
41,255555.359375,19.548107803822923,133.21905517578125
42,224789.03125,19.575247661461766,133.14718627929688
43,238676.140625,19.514234763207384,133.0743408203125
44,234577.328125,19.529192967464816,133.00111389160156
45,225813.203125,19.57702618960604,132.9378204345703
46,242210.03125,19.5560713643278,132.88949584960938
47,224946.125,19.58334754367826,132.84552001953125
48,230411.296875,19.567506640244837,132.79644775390625
49,228533.0625,19.584522496905183,132.74269104003906
50,221753.875,19.623558073074282,132.69190979003906
51,230335.765625,19.626230756867567,132.6490020751953
52,217880.890625,19.675395607720954,132.6092529296875
53,214865.296875,19.682658110768582,132.56529235839844
54,214637.515625,19.690152717559773,132.51593017578125
55,208185.234375,19.71932567580472,132.4654541015625
56,208795.984375,19.734973509261934,132.4181365966797
57,207012.875,19.746944145968264,132.37301635742188
58,200449.109375,19.74957589642736,132.32565307617188
59,202065.640625,19.710887438520388,132.27366638183594
60,197197.734375,19.715056591479343,132.21875
61,195760.796875,19.72693667760075,132.16433715820312
62,196103.15625,19.71430060707249,132.1117706298828
63,190825.578125,19.684736956322354,132.05844116210938
64,191445.515625,19.654057528737635,132.00137329101562
65,189263.765625,19.65695386356809,131.9414520263672
66,186737.359375,19.68295475922168,131.88230895996094
67,186998.015625,19.700340089899292,131.82583618164062
68,182858.4375,19.712292357879313,131.76998901367188
69,179748.0625,19.729453335939372,131.71217346191406
70,174422.828125,19.792178697003713,131.65261840820312
71,168061.015625,19.87962583010248,131.59373474121094
72,165948.53125,19.94005250079741,131.53770446777344
73,163276.984375,19.96351342061788,131.4838409423828
74,161147.578125,19.9129280028346,131.4293975830078
75,163916.640625,19.60263643736598,131.37326049804688
76,161178.40625,19.682236671700508,131.316650390625
77,158322.171875,19.892507898279707,131.26181030273438
78,158768.921875,19.773815513888625,131.20858764648438
79,164404.171875,18.960854677592053,131.1563262939453
80,164756.203125,18.906891469533903,131.1031494140625
81,160190.078125,19.214639853544718,131.04270935058594
82,163303.875,18.91546471988328,130.98406982421875
83,163097.390625,18.929548618141578,130.9264373779297
84,162217.125,18.954009748270067,130.86978149414062
85,161198.671875,18.979233536816004,130.81419372558594
86,160080.5625,19.004681227743554,130.7591552734375
87,158928.453125,19.030658101704955,130.7040252685547
88,157772.984375,19.057647463265404,130.64874267578125
89,156629.5625,19.084772838966227,130.593505859375
90,155453.0,19.11071129499232,130.53805541992188
91,154256.015625,19.135188541754275,130.4818572998047
92,153050.234375,19.15868137463836,130.42489624023438
93,151813.140625,19.18111739281357,130.3675079345703
94,150510.671875,19.202122355719172,130.30955505371094
95,149153.390625,19.222385273757336,130.25067138671875
96,147715.953125,19.245191760926406,130.1909637451172
97,146162.640625,19.275884116778045,130.1308135986328
98,144484.953125,19.3199083835175,130.0701446533203
99,142602.921875,19.39544942775188,130.0086669921875
100,140198.609375,19.573115341825726,129.9442138671875
101,138925.328125,19.61748276377413,129.87557983398438
102,139015.578125,19.487395436018655,129.8050079345703
103,138171.09375,19.49866945193217,129.7340545654297
104,137341.734375,19.515105019260613,129.66282653808594
105,136471.609375,19.512580455481057,129.58877563476562
106,135205.28125,19.571378724225536,129.5101318359375
107,132919.890625,19.78311494770538,129.4257354736328
108,132660.859375,19.691789426017984,129.33602905273438
109,132176.828125,19.63604518958813,129.2401580810547
110,131096.125,19.656751670164418,129.13795471191406
111,129590.9375,19.727265614389193,129.02992248535156
112,127669.734375,19.853895980127916,128.91700744628906
113,125716.046875,19.988049955237635,128.80123901367188
114,123870.40625,20.097235585167734,128.68572998046875
115,121283.828125,20.330515615435772,128.59910583496094
116,120105.5859375,21.301144358586598,128.51995849609375
117,115293.8515625,21.4313264573111,128.43975830078125
118,117635.5703125,21.50253627541145,128.35574340820312
119,114524.1484375,21.578665090499314,128.27821350097656
120,114126.8828125,21.625536338468898,128.2095947265625
121,111460.5390625,21.661260964311793,128.13906860351562
122,108734.5078125,21.70544252315494,128.06781005859375
123,107902.546875,21.749519919887348,128.0056610107422
124,104697.1171875,21.783924897553092,127.947998046875
125,103524.1796875,21.80701268295524,127.88532257080078
126,100607.96875,21.86002799637319,127.82084655761719
127,97576.7421875,21.96688129315783,127.76268768310547
128,84539.1796875,22.34531979710916,127.70707702636719
129,80865.3203125,22.494006250635525,127.64799499511719
130,78143.984375,22.582110754456366,127.58824157714844
131,76619.4921875,22.650074095338987,127.53402709960938
132,74539.2421875,22.712626912793592,127.48406219482422
133,72645.75,22.771061105998477,127.43330383300781
134,70569.9609375,22.84069271083231,127.38298034667969
135,68928.5859375,22.920982312291287,127.3379135131836
136,66709.515625,23.0127558702928,127.29678344726562
137,64750.1640625,23.10963147761797,127.25543212890625
138,62942.47265625,23.215177872256735,127.21610260009766
139,61873.35546875,23.326398221696778,127.18272399902344
140,59994.65625,23.435709799409466,127.15258026123047
141,58744.9453125,23.550540071161798,127.12452697753906
142,57382.73046875,23.67905506580387,127.1030502319336
143,55667.44140625,23.81185412917924,127.08869171142578
144,53240.234375,23.997584872890613,127.0795669555664
145,44390.44921875,24.73530677687873,127.07542419433594
146,33373.26953125,26.154669141908535,127.07818603515625
147,30669.291015625,26.636936478533112,127.09001922607422
148,29437.681640625,26.978136330803885,127.109619140625
149,28958.529296875,27.21436054233382,127.13179016113281
150,28220.814453125,27.41816346237802,127.1570816040039
151,27833.123046875,27.603636291907915,127.18763732910156
152,27237.251953125,27.79090064060508,127.21927642822266
153,26837.84765625,27.969290883246913,127.25030517578125
154,26305.931640625,28.13350128495813,127.28355407714844
155,25818.607421875,28.298954269540573,127.31670379638672
156,25662.873046875,28.453088136533093,127.34705352783203
157,25457.34375,28.572488782430877,127.3772964477539
158,25314.072265625,28.69620607605366,127.40615844726562
159,25300.103515625,28.816722870642067,127.43109130859375
160,25277.314453125,28.898301136187445,127.4551010131836
161,25003.9609375,29.00828848625789,127.47659301757812
162,24783.275390625,29.113718068667154,127.49420166015625
163,24599.931640625,29.19160549641596,127.51081085205078
164,24224.373046875,29.29106414150016,127.52490997314453
165,24011.904296875,29.37471180063982,127.53601837158203
166,23877.662109375,29.439597806749774,127.54643249511719
167,23690.86328125,29.512423374207533,127.55513763427734
168,23600.345703125,29.578811686819506,127.56155395507812
169,23493.189453125,29.6397598992699,127.56745910644531
170,23350.423828125,29.708075369862435,127.57234954833984
171,23232.958984375,29.77832956531069,127.5753173828125
172,23092.537109375,29.84428654873836,127.57782745361328
173,22956.880859375,29.913394241057887,127.57962036132812
174,22846.94140625,29.983055841459077,127.57963562011719
175,22765.150390625,30.041218475037724,127.57920837402344
176,22671.556640625,30.10294158221616,127.57798767089844
177,22582.6328125,30.16517590276434,127.57514190673828
178,22517.6015625,30.215373718173254,127.57209777832031
179,22382.228515625,30.27587035971516,127.56819152832031
180,22261.666015625,30.332465027114566,127.56327819824219
181,22165.208984375,30.380337218044193,127.55855560302734
182,22025.255859375,30.43625741681524,127.55313873291016
183,21921.365234375,30.482774979695684,127.54744720458984
184,21840.298828125,30.525347257428585,127.54210662841797
185,21750.404296875,30.57193496507365,127.5362319946289
186,21674.365234375,30.61077986505271,127.5305404663086
187,21603.68359375,30.65066889429128,127.52508544921875
188,21535.345703125,30.692363031379728,127.51922607421875
189,21474.455078125,30.727170573269422,127.51377868652344
190,21409.708984375,30.765883010847883,127.5082778930664
191,21357.490234375,30.801548699959575,127.50262451171875
192,21318.783203125,30.83183991186519,127.49740600585938
193,21268.029296875,30.86781750945836,127.49186706542969
194,21228.115234375,30.895534719692975,127.48663330078125
195,21179.505859375,30.926863664927886,127.48150634765625
196,21130.087890625,30.95775803706139,127.47632598876953
197,21085.345703125,30.983968065736605,127.47162628173828
198,21028.685546875,31.01670829879497,127.466796875
199,20980.818359375,31.042056341971218,127.46247863769531
200,20929.236328125,31.07257854857581,127.45829772949219
201,20884.267578125,31.100358865520512,127.45438385009766
202,20843.244140625,31.12773689464055,127.45094299316406
203,20803.40234375,31.158446914916773,127.44757080078125
204,20766.869140625,31.184857589572523,127.44479370117188
205,20729.533203125,31.21709494555677,127.44208526611328
206,20695.18359375,31.244667390197115,127.43988037109375
207,20660.978515625,31.27664147296896,127.43785858154297
208,20629.251953125,31.30623297005662,127.4361572265625
209,20597.923828125,31.337119678943964,127.43476104736328
210,20566.228515625,31.368880306911876,127.43353271484375
211,20534.85546875,31.398877927688112,127.43269348144531
212,20500.353515625,31.432820070264448,127.43187713623047
213,20467.318359375,31.462201728034778,127.43156433105469
214,20430.71484375,31.498411276064186,127.43109893798828
215,20397.873046875,31.52682646900439,127.43130493164062
216,20363.240234375,31.565818132704283,127.43109893798828
217,20335.1171875,31.59207213436345,127.43185424804688
218,20309.986328125,31.635332331765625,127.43172454833984
219,20297.548828125,31.656614951209406,127.43315887451172
220,20306.25,31.70715690737388,127.43275451660156
221,20355.525390625,31.715705220781473,127.43522644042969
222,20521.146484375,31.777687703903652,127.43378448486328
223,20857.412109375,31.749604787805072,127.43826293945312
224,21935.119140625,31.813196986362563,127.4339370727539
225,23552.876953125,31.676292918877298,127.44287109375
226,30320.134765625,31.58456591312178,127.4317398071289
227,32827.16796875,31.345257579129115,127.44731903076172
228,56472.04296875,30.662428193598586,127.4277572631836
229,29171.080078125,31.4999982021369,127.43102264404297
230,22334.462890625,31.562299735707153,127.43358612060547
231,27191.396484375,31.239236934583904,127.4261474609375
232,27100.958984375,31.432458290933376,127.43453979492188
233,25240.4765625,31.413504800600542,127.43482971191406
234,21965.38671875,31.735296005587486,127.4342041015625
235,24504.9921875,31.858276556841982,127.4477767944336
236,33288.89453125,31.628290907004665,127.43922424316406
237,30330.03515625,31.72165720556992,127.45416259765625
238,46128.79296875,31.361478620561275,127.43751525878906
239,43909.70703125,31.192741149999357,127.45808410644531
240,100189.0390625,29.670880934714905,127.43009185791016
241,27098.197265625,31.67593742357345,127.42233276367188
242,49777.96484375,30.736934547493572,127.44992065429688
243,99091.4921875,28.501128732378376,127.43927764892578
244,60676.7109375,28.927804827058495,127.41329956054688
245,94693.3203125,28.931347661037307,127.44001770019531
246,56041.80859375,28.436262596094807,127.45697784423828
247,88738.9453125,27.56270674302009,127.44933319091797
248,49096.828125,28.629568413026742,127.44498443603516
249,83414.1796875,28.898477677320184,127.47985076904297
250,55468.12890625,28.791450107122913,127.49928283691406
251,73896.0859375,28.692210839639767,127.492431640625
252,34865.20703125,30.68535625517731,127.50043487548828
253,48165.21484375,30.902468178585707,127.53773498535156
254,109216.6171875,29.213760350803707,127.52448272705078
255,21970.462890625,31.80140252125028,127.51351165771484
256,164985.421875,28.291130455966695,127.60444641113281
257,823892.875,22.68563551049317,127.61518859863281
258,285654.375,23.60703480978067,127.68146514892578
259,230197.5,23.587580303441584,127.83380889892578
260,563847.0,23.412899510411542,128.0731201171875
261,476092.9375,22.091291817036556,128.33392333984375
262,534182.0,20.088654707016367,128.54945373535156
263,696127.125,18.7829066377069,128.66644287109375
264,781893.375,18.32747847665559,128.66934204101562
265,724749.375,18.635368037112286,128.58131408691406
266,604660.875,19.592764552157035,128.44703674316406
267,534329.875,20.956633415927808,128.31211853027344
268,513821.5625,22.126967476617647,128.209228515625
269,417973.0,22.394864439651208,128.1448211669922
270,291841.3125,21.953619306199368,128.100830078125
271,261331.203125,21.72774244033093,128.0548858642578
272,234102.046875,22.609629748167002,127.9987564086914
273,106522.0390625,24.980495364569677,127.9517822265625
274,112351.46875,27.64786173377187,127.99246978759766
275,25482.83203125,29.074198648029075,128.0423126220703
276,104320.7734375,27.489126714660546,128.0127410888672
277,327213.375,23.004086206100816,128.19703674316406
278,1110439.875,21.311640467620965,128.26170349121094
279,217318.671875,24.935763420139786,128.37246704101562
280,302331.6875,24.61063466468772,128.63670349121094
281,401560.96875,23.808558209521035,128.9928436279297
282,315634.25,21.62706826885749,129.3358917236328
283,486582.09375,19.61488615380771,129.59031677246094
284,659494.4375,18.605433830294686,129.71714782714844
285,691489.0,18.452985666548404,129.71913146972656
286,619385.0,18.98168285731561,129.62620544433594
287,559476.125,19.958088934367485,129.47862243652344
288,556611.9375,20.966104353103123,129.31468200683594
289,532357.9375,21.49125493199307,129.1566162109375
290,430918.34375,21.371507819019946,129.0059051513672
291,338161.3125,20.95469393341307,128.85226440429688
292,308193.625,20.80500740739424,128.68606567382812
293,270946.1875,21.274949165211254,128.51068115234375
294,164259.796875,22.7165678405799,128.34620666503906
295,87695.2421875,23.993138623175206,128.22032165527344
296,187039.046875,22.390898589415755,128.15109252929688
297,112776.6171875,22.916746646695895,128.11178588867188
298,145193.625,22.99963116221141,128.05026245117188
299,156313.828125,22.82986465877488,127.96331787109375
300,238863.375,22.11584755976114,127.92379760742188
301,172040.984375,22.479305994836643,127.87971496582031
302,201911.0,22.853614275528464,127.79345703125
303,146971.09375,23.3397559970691,127.73348236083984
304,104863.46875,24.53643520354953,127.7066421508789
305,68234.7734375,25.848962682996586,127.68395233154297
306,48039.5859375,26.139345120270793,127.67066955566406
307,48915.80078125,25.877098187573893,127.6733627319336
308,64881.73828125,25.330078191232005,127.67945861816406
