seed,psnr,ssim,memory_gb
0,33.01396274338036,0.8886958011249578,2.129911422729492
1,25.92279410525871,0.5331571666372218,2.1529541015625
42,26.670067706542014,0.5693402817968761,2.1495094299316406
123,31.42618135002223,0.8008782616141934,2.1501259803771973
3407,28.200476404531347,0.6507862309339083,2.153200149536133
