seed,psnr,ssim,memory_gb
0,19.768731638765335,0.42036424944190487,2.2052998542785645
1,20.418406479068636,0.4091001174649257,2.236624240875244
42,25.272981937340933,0.7280494798325361,2.282963752746582
123,19.972024744970604,0.4464837439313558,2.3124608993530273
3407,18.43077560163818,0.4796021037450616,2.2051758766174316
