iter,loss,psnr,z_norm
1,882560.9375,14.874181464716399,128.5744171142578
2,15060786.0,10.766341215216006,128.2748565673828
3,12900604.0,11.039055242801563,127.92827606201172
4,7863412.5,12.521494171753542,128.02951049804688
5,9775334.0,11.63548649474929,128.4888458251953
6,10073262.0,11.976310450625025,128.72906494140625
7,4226307.0,14.999340298827972,128.8936767578125
8,518972.1875,16.98675337566616,129.2130584716797
9,1162137.5,16.31493832449163,129.66830444335938
10,2866608.0,15.998782071567646,130.19082641601562
11,2054986.75,16.114531551591764,130.73439025878906
12,1474284.0,15.722382146557226,131.29153442382812
13,1254976.375,15.174122120088176,131.8474884033203
14,1296406.0,14.554788622157684,132.37998962402344
15,1503723.875,13.98687633490319,132.8660888671875
16,1762355.75,13.567958507821396,133.28701782226562
17,1981481.0,13.304286230887927,133.6317596435547
18,2100805.0,13.186438376608944,133.89849853515625
19,2088736.5,13.199814331685607,134.0943603515625
20,1950728.875,13.342787558487037,134.23379516601562
21,1776507.75,13.592013028703079,134.33157348632812
22,1609247.5,13.928289351251292,134.40101623535156
23,1483507.625,14.321392068856394,134.45272827148438
24,1410937.5,14.737510305769009,134.49424743652344
25,1379669.375,15.14032153275199,134.53074645996094
26,1358793.25,15.495845384542847,134.56622314453125
27,1309795.75,15.784781719137538,134.60447692871094
28,1205870.625,16.00234497811693,134.64932250976562
29,1048928.75,16.16047038683865,134.70428466796875
30,869653.25,16.278696501853503,134.77047729492188
31,712630.875,16.37647796640964,134.84457397460938
32,611879.75,16.475110038353478,134.91751098632812
33,601334.4375,16.45015022328072,134.9766082763672
34,603863.8125,16.509295837116312,135.0105438232422
35,575069.0625,16.68186398375495,135.01547241210938
36,483134.8125,17.02974453768926,134.99671936035156
37,365108.09375,17.49962330884494,134.96604919433594
38,286764.4375,17.95475969266219,134.93482971191406
39,304625.53125,18.14345652332705,134.91494750976562
40,351696.03125,18.15285806072936,134.9092254638672
41,332712.5625,18.164660940692418,134.91357421875
42,263787.8125,18.21030781665739,134.91590881347656
43,240938.234375,18.19227169628058,134.89889526367188
44,279657.8125,18.110039054261897,134.8472137451172
45,311596.25,18.08459302397416,134.75535583496094
46,288000.59375,18.19851930818268,134.63011169433594
47,237874.34375,18.408047725748858,134.48672485351562
48,226237.6875,18.58286227411905,134.3419189453125
49,253402.21875,18.683407502321238,134.20672607421875
50,243040.546875,18.833926907201015,134.08163452148438
51,197804.578125,19.03154894436145,133.95816040039062
52,184461.796875,19.152154180004228,133.82554626464844
53,198372.0,19.210688846932463,133.6774444580078
54,196634.640625,19.300355439410172,133.51531982421875
55,171862.921875,19.441145323753247,133.3474884033203
56,153999.453125,19.569971026893324,133.18435668945312
57,159715.703125,19.641918589821245,133.0336151123047
58,166326.625,19.693619729051022,132.89743041992188
59,154341.53125,19.760900869947353,132.77252197265625
60,140872.046875,19.81163949789154,132.65223693847656
61,141908.078125,19.825070146592996,132.52989196777344
62,147882.328125,19.83695352253806,132.40196228027344
63,144855.890625,19.885537712220774,132.26979064941406
64,134928.234375,19.966679531516714,132.13836669921875
65,130094.9140625,20.04753761668681,132.0134735107422
66,132801.046875,20.11109595598984,131.89895629882812
67,132551.171875,20.171608399353282,131.79510498046875
68,124863.640625,20.23900080548071,131.69869995117188
69,118511.4453125,20.30026860603355,131.6045379638672
70,118215.4453125,20.352158089749366,131.5080108642578
71,117522.8125,20.416929869159336,131.4075469970703
72,111667.4140625,20.509056845569624,131.30531311035156
73,105626.7890625,20.611702325661113,131.20550537109375
74,104533.2265625,20.702073401181377,131.1117401123047
75,103679.7265625,20.78416142262206,131.02481079101562
76,98425.9921875,20.870292932073525,130.94212341308594
77,94305.25,20.946340074032758,130.85928344726562
78,94156.046875,21.007580626425426,130.77288818359375
79,92720.703125,21.071603749644282,130.6828155517578
80,88932.46875,21.14278447598872,130.5921173095703
81,87704.7890625,21.201983499270042,130.50454711914062
82,88166.3359375,21.243353215663447,130.4217987060547
83,85912.1484375,21.276246415556415,130.34237670898438
84,83844.375,21.296348171460977,130.2629852294922
85,84015.7109375,21.308155344391423,130.18125915527344
86,83037.9296875,21.331045908057206,130.0976104736328
87,80883.8671875,21.365846935511712,130.01478576660156
88,80356.65625,21.39653777166489,129.93569946289062
89,80099.484375,21.417928309994764,129.86117553710938
90,78475.984375,21.431832613911045,129.7896270751953
91,77552.0234375,21.437746361108687,129.7185821533203
92,77458.4453125,21.445345442302663,129.646728515625
93,76494.7734375,21.465961541031405,129.5748748779297
94,75382.2421875,21.49536671592939,129.50515747070312
95,75125.453125,21.522469154623796,129.43930053710938
96,74562.5625,21.54362201453423,129.37721252441406
97,73484.8046875,21.55919450731435,129.31727600097656
98,72962.2421875,21.572554993205305,129.25758361816406
99,72531.6328125,21.592849954597217,129.19754028320312
100,71589.7421875,21.62439355097359,129.1381072998047
101,70868.421875,21.66031206797377,129.0808563232422
102,70448.5078125,21.692624234185057,129.02651977539062
103,69661.1484375,21.719184996160152,128.97438049316406
104,68897.6484375,21.74127522061426,128.92282104492188
105,68443.359375,21.764520222350146,128.87074279785156
106,67761.7421875,21.79537731105515,128.81842041015625
107,66973.4609375,21.833016412086437,128.76702880859375
108,66411.078125,21.87179640938631,128.71759033203125
109,65707.5078125,21.90701591808427,128.6697998046875
110,64900.77734375,21.935185284232105,128.62245178222656
111,64372.69921875,21.955058928409443,128.5742645263672
112,63956.54296875,21.966150396368658,128.5250244140625
113,63605.04296875,21.969368153878662,128.4754638671875
114,63456.671875,21.96964982908134,128.42642211914062
115,63262.94921875,21.972101970676405,128.3780059814453
116,62922.78125,21.979429708955138,128.32955932617188
117,62590.05078125,21.9932729566754,128.28045654296875
118,62160.47265625,22.015427304010984,128.2308349609375
119,61637.27734375,22.044736253845592,128.1815185546875
120,61180.44140625,22.076462348923886,128.13330078125
121,60726.296875,22.105634781648753,128.0863037109375
122,60275.02734375,22.130245894820977,128.0401153564453
123,59894.51171875,22.154214761616785,127.99433135986328
124,59474.3046875,22.185206229002915,127.94912719726562
125,59038.40234375,22.214277636736455,127.90486145019531
126,59195.375,21.975014373689913,127.86023712158203
127,59972.91796875,22.16853814933177,127.81431579589844
128,60168.66015625,22.135742217050108,127.7678451538086
129,59609.78515625,22.143794513868652,127.72412109375
130,60266.41796875,22.15783555507986,127.68547821044922
131,59763.83203125,22.16405123058317,127.6509017944336
132,58905.44140625,22.164363795902485,127.61702728271484
133,58971.8515625,22.1762676581955,127.58149719238281
134,58125.49609375,22.219116789196743,127.54499053955078
135,57343.44921875,22.278257646239116,127.51002502441406
136,57273.2578125,22.32627653580937,127.47771453857422
137,56390.22265625,22.357686655481185,127.44608306884766
138,56044.65625,22.378444274874695,127.41207885742188
139,56111.5,22.3534903354108,127.37476348876953
140,56607.6328125,21.936797913039307,127.33635711669922
141,55493.51953125,22.224590789220034,127.29698944091797
142,54965.53515625,22.390753048492932,127.25615692138672
143,54811.85546875,22.370342931599275,127.21570587158203
144,54986.55078125,22.361453332727777,127.17803955078125
