seed,psnr,ssim,memory_gb
0,27.052378928475505,0.7007739446335541,2.20302152633667
1,31.065489505641718,0.8074842697720013,2.234468936920166
42,30.25387219135052,0.8097112168310406,2.234468936920166
123,31.043992227827225,0.8126571243496207,2.235933780670166
3407,28.927071806327383,0.7225045983519596,2.235933780670166
