seed,psnr,ssim,memory_gb
0,25.995303152059602,0.5313662610359376,2.203327178955078
1,24.39721748697306,0.44449596608126946,2.234774589538574
42,24.5225358410287,0.4534763423976251,2.234774589538574
123,23.88477890855839,0.4417125294285355,2.236239433288574
3407,23.97240063932405,0.4259559894601337,2.236239433288574
