seed,psnr,ssim,memory_gb
0,28.622714769490393,0.6850535855652328,2.203327178955078
1,24.49393545487212,0.44954829287505765,2.234774589538574
42,23.506445587887548,0.40761376742861244,2.234774589538574
123,27.087007393259906,0.5979206821516064,2.236239433288574
3407,23.80044238143404,0.41702052413740487,2.236239433288574
