seed,psnr,ssim,memory_gb
0,15.82410225816799,0.13451824181629612,1.2103824615478516
1,19.58653723214342,0.2830861790207505,1.2394027709960938
42,15.267076977544392,0.06345519732924756,1.234421730041504
123,17.41411253667081,0.20193484063083253,1.245185375213623
3407,15.988897776916557,0.152490481565802,1.245185375213623
