seed,psnr,ssim,memory_gb
0,31.284716680983248,0.8868666330024048,0.5926265716552734
1,25.497143467403912,0.7995703431132898,0.617833137512207
42,28.201907811494017,0.7659071347963048,0.6430397033691406
123,25.68472221202542,0.7824240706846385,0.6705231666564941
3407,29.876635752207076,0.8044684955437769,0.6968708038330078
