seed,psnr,ssim,memory_gb
0,30.925925281410237,0.7489650979154042,2.20302152633667
1,32.44433946516103,0.8245922047439618,2.234468936920166
42,31.41433586983661,0.8033358580364003,2.234468936920166
123,31.39019335288015,0.8246086814526635,2.235933780670166
3407,31.986386315612005,0.7897374529508662,2.235933780670166
