seed,psnr,ssim,memory_gb
0,29.97610243670372,0.7164227489504169,2.1170525550842285
1,31.651879828021343,0.8036799109905206,2.1482157707214355
42,30.965688247473253,0.7920968368913787,2.1482157707214355
123,27.01279204804547,0.6325431135838652,2.1482157707214355
3407,30.275696618632992,0.7532992353815524,2.1482157707214355
