seed,psnr,ssim,memory_gb
0,25.572545024964327,0.736202791448824,2.2159414291381836
1,34.3359020915946,0.9035352719019126,2.2158193588256836
42,29.275161129563752,0.6892373985370939,2.2414841651916504
123,24.74902085351036,0.7279844459098503,2.2366867065429688
3407,29.67860331540159,0.6967978084215118,2.241164207458496
