iter,loss,psnr,z_norm
1,1550941.875,14.587033652859848,128.18594360351562
2,1426364.25,15.39888638996182,128.12705993652344
3,814971.1875,15.140015061843386,128.1322784423828
4,803675.125,15.618430331330394,128.13035583496094
5,792288.625,16.991578088080747,128.13124084472656
6,521814.875,16.99415966954063,128.1367950439453
7,477329.21875,17.08085751108427,128.14947509765625
8,440363.84375,17.837529412992318,128.1599578857422
9,417280.71875,17.640116757573388,128.15626525878906
10,407490.46875,19.777227413455144,128.13233947753906
11,213873.078125,19.931989367815067,128.14059448242188
12,186302.046875,20.002456318350053,128.14122009277344
13,181290.109375,20.12139971817376,128.14114379882812
14,174221.640625,20.15186576735409,128.14076232910156
15,172473.703125,19.57602677845214,128.11737060546875
16,157141.359375,20.29456764451944,128.11746215820312
17,119503.4453125,20.277935528614943,128.11705017089844
18,119175.3984375,20.227512584705153,128.1134033203125
19,116586.578125,20.199741151193148,128.1128387451172
20,116026.78125,20.181967068899883,128.11314392089844
21,115688.8046875,20.182099508365066,128.1138458251953
22,115564.59375,20.187080307394034,128.11431884765625
23,115540.2265625,20.188716075570955,128.11439514160156
24,115539.1328125,20.18927625554835,128.11441040039062
25,115538.8203125,20.190307665733744,128.11441040039062
26,115537.8828125,20.1921408084773,128.11444091796875
27,115535.1953125,20.195303392719225,128.11447143554688
28,115527.9140625,20.20069753081152,128.11444091796875
29,115508.609375,20.209763942793508,128.11424255371094
30,115459.1796875,20.223059571525063,128.1136016845703
31,115351.0390625,20.22886988712157,128.112548828125
32,115219.7734375,20.22085243703252,128.11163330078125
33,115001.6640625,20.193820353834028,128.109619140625
34,114516.59375,20.18812006596157,128.10845947265625
35,114311.734375,20.195679520444834,128.10546875
36,113638.46875,25.12787179717894,128.1105194091797
37,50112.79296875,25.12787179717894,128.1105194091797
38,50112.79296875,25.12787179717894,128.1105194091797
39,50112.79296875,25.12787179717894,128.1105194091797
40,50112.79296875,25.12787179717894,128.1105194091797
41,50112.79296875,25.12787179717894,128.1105194091797
42,50112.79296875,25.12787179717894,128.1105194091797
43,50112.79296875,25.12787179717894,128.1105194091797
44,50112.79296875,25.12787179717894,128.1105194091797
45,50112.79296875,25.12787179717894,128.1105194091797
46,50112.79296875,25.12787179717894,128.1105194091797
47,50112.79296875,25.12787179717894,128.1105194091797
48,50112.79296875,25.12787179717894,128.1105194091797
49,50112.79296875,25.127856648711283,128.1105194091797
50,50112.78515625,25.405034167116472,128.10992431640625
51,41922.3828125,25.443526502630334,128.10995483398438
52,41344.23046875,25.444482790568546,128.11016845703125
53,41168.44921875,25.414389707212372,128.11456298828125
54,40027.63671875,25.457712482197184,128.1158447265625
55,39807.80859375,25.45731740612121,128.11538696289062
56,39786.96484375,25.456988440337224,128.11529541015625
57,39780.69140625,25.455442350752744,128.1151885986328
58,39766.6328125,25.455655069684525,128.115234375
59,39749.86328125,25.458891884358895,128.11581420898438
60,39673.2109375,25.471895402761415,128.11636352539062
61,39635.08203125,25.47428221927385,128.11636352539062
62,39612.68359375,25.472087896840154,128.1162109375
63,39597.87109375,25.477630036721504,128.11622619628906
64,39580.34765625,25.48394628473676,128.1160888671875
65,39540.890625,25.491937705344412,128.11563110351562
66,39422.828125,25.514574091079464,128.11474609375
67,39311.10546875,25.51317650241861,128.11463928222656
68,39286.35546875,25.518088585757827,128.1148223876953
69,39271.3828125,25.52427962709432,128.11505126953125
70,39245.10546875,25.537128969407348,128.1154327392578
71,39179.42578125,25.5390783703084,128.115478515625
72,39134.14453125,25.576888557434756,128.1162872314453
73,38949.84765625,25.575697851363792,128.11624145507812
74,38901.44140625,25.582996192290715,128.11595153808594
75,38836.7578125,25.584535327435116,128.11549377441406
76,38807.66015625,25.586100625417963,128.11512756347656
77,38782.01953125,25.59512690592846,128.11427307128906
78,38714.47265625,25.59352939137828,128.11392211914062
79,38682.61328125,25.608284638653185,128.11328125
80,38548.80078125,25.631756967052905,128.1131134033203
81,38403.62890625,25.63217082464442,128.1131134033203
82,38368.05078125,25.64076125899951,128.11361694335938
83,38308.75390625,25.658832741901236,128.1143341064453
84,38262.08984375,25.675540484947504,128.1145782470703
85,38155.21875,25.716208337914075,128.11537170410156
86,38003.62109375,25.724749151272626,128.11544799804688
87,37991.5,25.732061830168583,128.11480712890625
88,37934.80859375,25.732007330934334,128.11480712890625
89,37902.32421875,25.727563404041817,128.11474609375
90,37878.8984375,25.729485975352663,128.11448669433594
91,37825.99609375,25.733003185280317,128.113525390625
92,37667.2109375,25.741155363475094,128.11270141601562
93,37600.98046875,25.738611256931293,128.11207580566406
94,37561.33984375,25.74240597222378,128.11180114746094
95,37526.29296875,25.767192262202986,128.1115264892578
96,37417.23828125,25.774925774281417,128.11106872558594
97,37342.11328125,25.826483289967356,128.11141967773438
98,37208.92578125,25.850328734799916,128.11167907714844
99,37024.94140625,25.935980192017148,128.1139678955078
100,36904.30078125,25.93076640178783,128.114013671875
101,36826.13671875,25.9266020881105,128.11376953125
102,36811.40234375,25.91847662955223,128.1132354736328
103,36764.53515625,25.921044541981125,128.1123809814453
104,36626.71484375,25.92594193040494,128.11199951171875
105,36532.31640625,25.92125010383509,128.11148071289062
106,36459.4453125,25.91196801909277,128.11000061035156
107,36394.0078125,25.913215927865593,128.11000061035156
108,36382.36328125,25.959340153823895,128.1104278564453
109,36191.55078125,25.99226901677392,128.11097717285156
110,36135.37890625,26.05042331267913,128.111328125
111,35930.19140625,26.078151245393425,128.11021423339844
112,35550.71484375,26.08402282306286,128.11016845703125
113,35491.69140625,26.144094780327436,128.11038208007812
114,35309.47265625,26.185028752583296,128.11085510253906
115,35233.26171875,26.238206049103383,128.11175537109375
116,35043.88671875,26.336937437687553,128.1139373779297
117,34605.83984375,26.492970913109456,128.11972045898438
118,33847.859375,26.49234820562706,128.1199493408203
119,33831.57421875,26.504292147469485,128.12098693847656
120,33709.89453125,26.544492963465885,128.12132263183594
121,33553.12890625,26.54239985132967,128.12152099609375
122,33522.0625,26.52895556283407,128.121826171875
123,33494.46484375,26.541187694528567,128.1218719482422
124,33463.12890625,26.53595258388869,128.1221160888672
125,33444.671875,26.54763269774913,128.12255859375
126,33387.29296875,26.54315157673561,128.12315368652344
127,33336.70703125,26.57315415398496,128.1240692138672
128,33312.31640625,26.535209389019776,128.12452697753906
129,33288.83203125,26.559676748490652,128.12403869628906
130,33270.4453125,26.548279368631352,128.12440490722656
131,33240.41796875,26.51750281903769,128.125
132,33199.44140625,26.493963551836615,128.12527465820312
133,33181.23828125,26.507064979838354,128.12548828125
134,33103.3046875,26.512878701924233,128.12611389160156
135,33009.15234375,26.533857209893014,128.1271514892578
136,32840.76953125,26.524122573588933,128.1273956298828
137,32806.34765625,26.48510187794557,128.1282196044922
138,32646.681640625,26.48884539297144,128.12828063964844
139,32625.306640625,26.56588878858383,128.1288604736328
140,32299.302734375,26.579223136727215,128.12905883789062
141,32201.875,26.607474388634493,128.1291046142578
142,32074.810546875,26.656171002091146,128.1289825439453
143,31929.1640625,26.669412508383715,128.12908935546875
144,31807.576171875,26.67161004333158,128.12913513183594
145,31770.705078125,26.680775287643126,128.12928771972656
146,31681.2109375,26.717317507150504,128.1295623779297
147,31518.904296875,26.72069310088939,128.1295623779297
148,31468.439453125,26.743427575183215,128.12933349609375
149,31333.794921875,26.79259399919495,128.12875366210938
150,31147.0078125,26.800506053096168,128.12852478027344
151,31062.533203125,26.813505319779964,128.1284637451172
152,30972.775390625,26.871325650927798,128.1285400390625
153,30726.671875,26.877540003244885,128.12843322753906
154,30666.435546875,26.8807121486287,128.1283416748047
155,30628.240234375,26.88590959541201,128.12802124023438
156,30554.82421875,26.91058682633606,128.12750244140625
157,30434.365234375,26.932959677281445,128.1270751953125
158,30338.083984375,26.980919623862512,128.1265869140625
159,30184.794921875,26.996624289129308,128.1263427734375
160,30082.328125,27.007317250479737,128.126220703125
161,29982.533203125,27.061582006845878,128.1265869140625
162,29727.373046875,27.070956590597,128.12640380859375
163,29674.548828125,27.115933471815964,128.12583923339844
164,29459.640625,27.19218891711474,128.12501525878906
165,29221.234375,27.234492962466486,128.12460327148438
166,29034.6171875,27.266716460243536,128.12449645996094
167,28884.38671875,27.373295555533392,128.125
168,28538.826171875,27.409963740339826,128.12435913085938
169,28343.0859375,27.499078308276466,128.12306213378906
170,28162.8125,27.532509521431923,128.1230926513672
171,27972.263671875,27.623373419727237,128.12353515625
172,27649.18359375,27.71157787651454,128.1240692138672
173,27352.9140625,27.96229812993183,128.12571716308594
174,26613.462890625,28.018681001992253,128.1266326904297
175,26364.845703125,28.1040024311952,128.12818908691406
176,26082.3125,28.206680570920568,128.1304931640625
177,25747.482421875,28.542042764679422,128.12928771972656
178,24906.341796875,28.904053398720322,128.1311492919922
179,24244.228515625,29.232329440261893,128.12991333007812
180,23522.341796875,29.399275915206697,128.1300048828125
181,23114.189453125,29.586803114644834,128.13136291503906
182,22558.65625,29.888585964690527,128.13633728027344
183,21788.751953125,30.026839650258292,128.14271545410156
184,21418.611328125,30.07430368744474,128.14744567871094
185,21168.705078125,30.117502294302394,128.154296875
186,21006.591796875,30.162267353837173,128.16067504882812
187,20904.146484375,30.24027268084828,128.1653594970703
188,20810.087890625,30.30654454317592,128.1675262451172
189,20724.169921875,30.379965832777266,128.16787719726562
190,20623.798828125,30.452236753368492,128.16444396972656
191,20515.564453125,30.495975489379088,128.15451049804688
192,20344.169921875,30.512318986075453,128.147705078125
193,20319.560546875,30.50745828836913,128.14126586914062
194,20295.201171875,30.53967000002858,128.11810302734375
195,20244.013671875,30.69759407685357,128.08807373046875
196,20098.32421875,30.8208290601902,128.07786560058594
197,20035.634765625,30.876762851703155,128.06857299804688
198,19969.130859375,30.920283611254213,128.05111694335938
199,19885.724609375,30.899239333730343,128.05186462402344
200,19854.05078125,30.91092306541778,128.05050659179688
201,19827.228515625,30.993958833173206,128.03167724609375
202,19731.498046875,31.111462035583383,128.0118865966797
203,19653.560546875,31.244682877999686,127.98285675048828
204,19540.373046875,31.314812347386045,127.94911193847656
205,19372.119140625,31.349320355580033,127.93936157226562
206,19313.556640625,31.417953958948445,127.92797088623047
207,19280.888671875,31.418125656665033,127.9207992553711
208,19255.716796875,31.4434823498722,127.92290496826172
209,19239.0234375,31.447218647333454,127.91866302490234
210,19236.255859375,31.445225978473395,127.91758728027344
211,19235.708984375,31.44849972843591,127.9179916381836
212,19234.384765625,31.453188015500388,127.9175796508789
213,19232.51171875,31.469198561322614,127.91669464111328
214,19225.388671875,31.536259128342113,127.9122543334961
215,19187.228515625,31.552010960706912,127.9092788696289
216,19175.068359375,31.579115839811415,127.91120910644531
217,19162.669921875,31.632970175990103,127.90892791748047
218,19149.091796875,31.633161634375824,127.90550231933594
219,19145.81640625,31.648302496572917,127.90242004394531
220,19142.134765625,31.664813161974767,127.89752960205078
221,19136.12890625,31.6718996119694,127.88665771484375
222,19125.126953125,31.710797312046353,127.87406921386719
223,19100.92578125,31.76663001856553,127.86808013916016
224,19087.580078125,31.769510531320208,127.85750579833984
225,19074.91015625,31.77826634030157,127.84954071044922
226,19064.826171875,31.824450213773908,127.8345718383789
227,19035.28125,31.848052601683023,127.81648254394531
228,19007.787109375,31.898835822930465,127.81185913085938
229,18994.826171875,31.903007279774496,127.80121612548828
230,18984.244140625,31.89271864481907,127.79664611816406
231,18979.810546875,31.91855036739431,127.79631805419922
232,18973.181640625,31.93256280417956,127.78968811035156
233,18966.125,31.950449633265148,127.7867431640625
234,18961.375,31.950327634892215,127.78103637695312
235,18955.841796875,31.970278253419103,127.7809829711914
236,18952.841796875,31.972815316059627,127.77804565429688
237,18947.96875,31.97691301076684,127.77778625488281
238,18943.955078125,31.99747609718355,127.78096771240234
239,18939.830078125,31.97265964246131,127.78141784667969
240,18935.3984375,31.992364985185013,127.78050994873047
241,18931.283203125,31.98796301554546,127.78128814697266
242,18929.466796875,31.998732786261638,127.78295135498047
243,18927.076171875,31.994009072887547,127.7852554321289
244,18925.59375,31.997451271425604,127.7861557006836
245,18924.068359375,31.9954316509201,127.78759002685547
246,18921.2265625,32.00331970244709,127.78675842285156
247,18910.142578125,32.0466928391413,127.7780532836914
248,18878.134765625,32.13055719255462,127.76815795898438
249,18857.322265625,32.154409628825114,127.74716186523438
250,18817.70703125,32.26926653500602,127.7392349243164
251,18743.80859375,32.40740982869512,127.7016372680664
252,18639.3828125,32.39225358150793,127.69197845458984
253,18626.7265625,32.43902895999774,127.67526245117188
254,18611.560546875,32.46862558538624,127.65467834472656
255,18597.134765625,32.47512679372968,127.63714599609375
256,18592.326171875,32.48690293933754,127.63048553466797
257,18591.130859375,32.49080522300068,127.62455749511719
258,18590.44140625,32.4934652507708,127.62347412109375
259,18589.107421875,32.495940072542155,127.62537384033203
260,18587.1328125,32.50286826884422,127.62577056884766
261,18584.759765625,32.51226103483131,127.62693786621094
262,18579.423828125,32.54751164920104,127.61039733886719
263,18575.701171875,32.56852670646951,127.60680389404297
264,18567.224609375,32.61915747216838,127.57299041748047
265,18548.333984375,32.625970520649425,127.54571533203125
266,18533.58203125,32.64099147626654,127.48947143554688
267,18520.716796875,32.680803146374075,127.47176361083984
268,18516.236328125,32.70195488185546,127.46841430664062
269,18503.142578125,32.75114834871576,127.42266082763672
270,18488.646484375,32.88596672510537,127.25785064697266
271,18454.482421875,32.88690130917109,127.22251892089844
272,18445.20703125,32.93225475360836,127.15894317626953
273,18435.162109375,32.966764327033104,127.16992950439453
274,18432.677734375,32.98300773547446,127.1241683959961
275,18420.052734375,32.992270136414426,127.07078552246094
276,18411.990234375,33.0084618311846,127.052490234375
277,18398.80859375,33.01769770478727,127.0390396118164
278,18383.515625,33.0452403764331,127.0587158203125
279,18371.59375,33.0310372268499,127.04590606689453
280,18367.041015625,33.04973186560931,127.02994537353516
281,18363.822265625,33.0628606839938,127.01847839355469
282,18361.201171875,33.07967318400389,127.00041961669922
283,18358.005859375,33.105497256848096,126.95671081542969
284,18350.0,33.148941251438984,126.90863037109375
285,18345.228515625,33.14448056552032,126.8870620727539
286,18340.716796875,33.12461970143655,126.86711883544922
287,18338.669921875,33.12218646117488,126.90386199951172
288,18335.666015625,33.13315693604612,126.89690399169922
289,18332.603515625,33.141092463681254,126.87552642822266
290,18326.126953125,33.13939575756418,126.8635025024414
291,18320.287109375,33.143119012787984,126.84574890136719
292,18311.935546875,33.15403751561027,126.8036880493164
