seed,psnr,ssim,memory_gb
0,30.559797789836253,0.7679103814566292,4.210957050323486
1,30.392043009981254,0.7637640588602226,4.226083278656006
42,30.398310051515402,0.7685951609820232,4.260107040405273
123,22.754413745490197,0.48956258859786334,4.263400554656982
3407,30.391652916792303,0.7609935473706758,4.261447429656982
