seed,psnr,ssim,memory_gb
0,27.22237191009709,0.598010498319533,2.203327178955078
1,23.86559623340423,0.42066226160759224,2.234774589538574
42,23.77777940117264,0.42010189272369214,2.234774589538574
123,24.45717572927018,0.452285851541385,2.236239433288574
3407,24.170308394482277,0.43425488888739827,2.236239433288574
