seed,psnr,ssim,memory_gb
0,29.766999074754853,0.7089719646536172,2.20302152633667
1,31.451492035938685,0.8041814557590528,2.234468936920166
42,30.61990279061281,0.7952360561139055,2.234468936920166
123,29.87524327450408,0.8156927404937742,2.217341423034668
3407,24.462587558327527,0.6063505252046284,2.235933780670166
