seed,psnr,ssim,memory_gb
0,28.168014497913955,0.8043705363826167,2.1173582077026367
1,27.740021069961365,0.6076522086827333,2.1485214233398438
42,27.403777583216225,0.5871082886600969,2.1485214233398438
123,28.12463365719884,0.635813288006444,2.1485214233398438
3407,27.432526890139673,0.5891974488640186,2.1485214233398438
