seed,psnr,ssim,memory_gb
0,30.602625343487592,0.7292172537545416,2.20302152633667
1,32.49050916683259,0.8267807549657087,2.234468936920166
42,31.42795457005818,0.8038314433164696,2.234468936920166
123,32.40015149493382,0.8259926476545614,2.235933780670166
3407,31.401810395340455,0.7629527992242785,2.235933780670166
