iter,loss,psnr,z_norm
1,194910.890625,18.01476377847839,138.91229248046875
2,13595464.0,11.42870972511135,138.8359832763672
3,11469164.0,11.692390242946168,138.77407836914062
4,2152580.75,15.152481822754773,139.1790008544922
5,6509664.0,12.092617699245176,139.7346954345703
6,7387479.0,11.576217810448874,140.211181640625
7,4861705.0,12.225283660392199,140.6974639892578
8,2584441.75,13.233766342245257,141.24331665039062
9,1841288.125,13.430317029401893,141.84573364257812
10,1789023.75,13.7206041931487,142.4717559814453
11,2139610.75,14.034881280319468,143.07919311523438
12,2720055.75,14.233361687267044,143.62710571289062
13,3262974.0,14.35081287574668,144.0880889892578
14,3586549.5,14.430682618586005,144.4474334716797
15,3498608.0,14.689792541848952,144.706787109375
16,3392499.0,14.529472731199222,144.87771606445312
17,3146827.0,14.291189590168813,144.97625732421875
18,2867254.5,13.995373662241974,145.01832580566406
19,2640519.25,13.665738221774417,145.0166015625
20,2509059.5,13.336409821867047,144.9779815673828
21,2473162.25,13.047612882686781,144.90415954589844
22,2502357.5,12.824692951455063,144.79273986816406
23,2543381.5,12.689310684910879,144.64157104492188
24,2526499.5,12.670541662035152,144.45663452148438
25,2446316.5,12.7491985152371,144.246337890625
26,2307090.5,12.907611446063907,144.0177764892578
27,2117010.5,13.143635732138904,143.7779998779297
28,1898380.5,13.445370956845988,143.53369140625
29,1691957.5,13.7783801490148,143.2903594970703
30,1526563.25,14.121320898276558,143.05029296875
31,1422992.375,14.424372723698609,142.8135528564453
32,1361130.625,14.690031674765468,142.58164978027344
33,1314438.125,14.915153056834589,142.35528564453125
34,1257947.5,15.097810944354254,142.1348419189453
35,1170473.0,15.244829500556943,141.92225646972656
36,1049001.0,15.37203865652613,141.72039794921875
37,917644.8125,15.492870542632772,141.53094482421875
38,813509.375,15.612415917405315,141.3528289794922
39,917058.375,15.262926100849745,141.1782989501953
40,739687.4375,15.810823135257198,141.00497436523438
41,695916.1875,15.95163549718306,140.8328399658203
42,640361.5,16.11984800777201,140.6624755859375
43,575170.25,16.308043091123807,140.49618530273438
44,520985.5625,16.4926423685492,140.33697509765625
45,493225.0,16.650006980404054,140.187255859375
46,484136.375,16.779154006753437,140.04852294921875
47,467853.5,16.895641659976583,139.9212188720703
48,432704.3125,17.006876234895596,139.80445861816406
49,397743.96875,17.10700058753524,139.6953582763672
50,383855.8125,17.20257231761371,139.59075927734375
51,379130.78125,17.32702439945706,139.48757934570312
52,365288.21875,17.435556885406445,139.3852081298828
53,334237.0625,17.564935736468584,139.2871551513672
54,323263.6875,17.67131190174977,139.1970672607422
55,330757.0,17.7534598490979,139.11660766601562
56,311748.9375,17.881558512494784,139.0449676513672
57,277679.53125,18.063651499016743,138.97772216796875
58,275991.875,18.163267988399642,138.9111785888672
59,270904.9375,18.241155640631725,138.8451385498047
60,243701.671875,18.35888441378384,138.78262329101562
61,216941.796875,18.590543452417748,138.7302703857422
62,133566.109375,19.544423562599516,138.6816864013672
63,109368.40625,19.886474226102454,138.63755798339844
64,92736.5234375,20.11137647013031,138.59701538085938
65,71499.796875,20.54529254393071,138.558837890625
66,64409.94921875,20.73534313213619,138.52220153808594
67,60968.3671875,20.880973136554985,138.4866180419922
68,59069.44921875,21.040555989306455,138.451416015625
69,57366.99609375,21.219495206523685,138.41567993164062
70,56225.40234375,21.390903804699875,138.37852478027344
71,56119.08984375,21.54428283756468,138.3392791748047
72,56217.85546875,21.666010635941117,138.2977294921875
73,55577.16796875,21.77617539065004,138.25405883789062
74,54147.35546875,21.889422173942478,138.2087860107422
75,52406.02734375,22.005429081409638,138.16253662109375
76,50554.7578125,22.118868877021253,138.11585998535156
77,48361.73828125,22.22425900902863,138.06910705566406
78,45716.89453125,22.31880851844329,138.02235412597656
79,42936.83203125,22.403424597362218,137.97544860839844
80,40363.44921875,22.48076726698622,137.9281005859375
81,38035.56640625,22.55240789478711,137.88002014160156
82,36041.41015625,22.61739597596079,137.8309783935547
83,34783.29296875,22.672005270931237,137.78085327148438
84,34462.81640625,22.71563688471347,137.72950744628906
85,34500.81640625,22.753466255047492,137.67665100097656
86,33929.48828125,22.79845132362268,137.622314453125
87,32566.94921875,22.85657641666763,137.56698608398438
88,31076.47265625,22.921232739940372,137.5112762451172
89,29812.578125,22.987997602503324,137.45574951171875
90,28814.01953125,23.053604045524875,137.40097045898438
91,28114.6328125,23.112864660542414,137.34750366210938
92,27637.314453125,23.16501869260121,137.2956085205078
93,27234.95703125,23.211344428305317,137.24539184570312
94,26833.37109375,23.253348805498213,137.19677734375
95,26431.03515625,23.29288155423988,137.14967346191406
96,26008.994140625,23.331721594314665,137.10397338867188
97,25555.763671875,23.37059790590535,137.0596466064453
98,25106.748046875,23.408681438368745,137.0167236328125
99,24683.826171875,23.444878206077444,136.97515869140625
100,24282.0859375,23.478813050322707,136.93479919433594
101,23921.201171875,23.511033429155802,136.89549255371094
102,23615.9296875,23.54243428349603,136.85704040527344
103,23346.482421875,23.573840938102954,136.8193817138672
104,23106.07421875,23.605368288261374,136.78253173828125
105,22893.76953125,23.636896293685528,136.74647521972656
