seed,psnr,ssim,memory_gb
0,34.77820933423275,0.9036147371915616,2.215878963470459
1,23.056371842997358,0.4059040683859274,2.2355165481567383
42,26.26276426662286,0.5442055025838175,2.237055778503418
123,32.523655236717104,0.8451603533000803,2.2421483993530273
3407,34.59311271656592,0.8968823307590023,2.2396273612976074
