seed,psnr,ssim,memory_gb
0,28.687312578916018,0.8413672988048713,0.6349854469299316
1,26.161418016198944,0.5447231283785815,0.668208122253418
42,30.073334835806147,0.8641732836573178,0.7012476921081543
123,28.613327004495925,0.7876511923928746,0.7328224182128906
3407,21.562573524085362,0.6165488382641521,0.767326831817627
