seed,psnr,ssim,memory_gb
0,29.51521019605389,0.8565996829140006,0.6652421951293945
1,25.40963246317009,0.5141948108741764,0.7053871154785156
42,30.420011124814714,0.8676223511244723,0.7455320358276367
123,30.583299405074662,0.8799895543532005,0.7878689765930176
3407,27.388182161115093,0.8187208160174476,0.8267879486083984
