seed,psnr,ssim,memory_gb
0,24.6576586000784,0.5026897324817995,2.203327178955078
1,20.165787996116503,0.270278403817611,2.234774589538574
42,21.25103072408909,0.4729901758853963,2.234774589538574
123,25.37728910645823,0.5204206456390085,2.236239433288574
3407,24.991831778839497,0.4991711585891519,2.236239433288574
