seed,psnr,ssim,memory_gb
0,17.292932969429813,0.39633492830285333,0.19423389434814453
1,18.588014568776593,0.3924308694283961,0.21161603927612305
42,17.642737231814557,0.3651575086330405,0.2287435531616211
123,20.07583773311427,0.43179844397138795,0.24574661254882812
3407,18.074461923054848,0.3621006438453233,0.26287412643432617
