seed,psnr,ssim,memory_gb
0,33.69966360936246,0.8964773334564781,4.223816394805908
1,33.5784963046221,0.872986320153908,4.261586666107178
42,23.902162399157817,0.7022016369121155,4.2618937492370605
123,20.37140926438009,0.44625608657173127,4.261277675628662
3407,17.834428128095755,0.40805938523535995,4.260848045349121
