seed,psnr,ssim,memory_gb
0,33.03646611445134,0.8518542378772429,2.1777796745300293
1,30.99751111769026,0.8264732868003929,2.197803497314453
42,30.671603723255217,0.8344336524206151,2.201002597808838
123,34.23203036137096,0.9019625868104665,2.206662178039551
3407,32.96694102210277,0.8582126516643567,2.196328639984131
