seed,psnr,ssim,memory_gb
0,32.211136405781616,0.8072871098070096,1.197584629058838
1,32.99591089297995,0.8435652242606524,1.232450008392334
42,32.210701518313044,0.8079025322855223,1.232450008392334
123,31.96182081367663,0.8020863222141991,1.232450008392334
3407,30.902653645655104,0.7353127909780702,1.232450008392334
