seed,psnr,ssim,memory_gb
0,30.295261456318944,0.7330425502732396,2.20302152633667
1,31.529534216119586,0.806556294003421,2.234468936920166
42,30.619902207456864,0.795236003892764,2.234468936920166
123,31.552082876160995,0.8104312727035085,2.20302152633667
3407,24.46018181350208,0.6061203816430752,2.235933780670166
