seed,psnr,ssim,memory_gb
0,17.678465964771544,0.2539221196463417,2.20302152633667
1,28.493037145833927,0.7785649287368095,2.234468936920166
42,27.487587603430462,0.6807840819786374,2.234468936920166
123,21.624390317373383,0.49708558744719644,2.234468936920166
3407,28.453514825731855,0.7070813690360012,2.281177520751953
